Date,Open,High,Low,Close
2011/03/16,35.84,35.84,35.84,35.84
2011/03/17,31.77,31.77,31.77,31.77
2011/03/18,29.31,29.31,29.31,29.31
2011/03/21,25.95,25.95,25.95,25.95
2011/03/22,24.52,24.52,24.52,24.52
2011/03/23,24.03,24.03,24.03,24.03
2011/03/24,22.92,22.92,22.92,22.92
2011/03/25,22.99,22.99,22.99,22.99
2011/03/28,23.52,23.52,23.52,23.52
2011/03/29,23.8,23.8,23.8,23.8
2011/03/30,23.03,23.03,23.03,23.03
2011/03/31,23.04,23.04,23.04,23.04
2011/04/01,22.44,22.44,22.44,22.44
2011/04/04,22.4,22.4,22.4,22.4
2011/04/05,22.52,22.52,22.52,22.52
2011/04/06,22.94,22.94,22.94,22.94
2011/04/07,23.2,23.2,23.2,23.2
2011/04/08,23.56,23.56,23.56,23.56
2011/04/11,21.29,21.29,21.29,21.29
2011/04/12,22.48,22.48,22.48,22.48
2011/04/13,21.71,21.71,21.71,21.71
2011/04/14,21.76,21.76,21.76,21.76
2011/04/15,20.09,20.09,20.09,20.09
2011/04/18,22.17,22.17,22.17,22.17
2011/04/19,20.97,20.97,20.97,20.97
2011/04/20,20.79,20.79,20.79,20.79
2011/04/21,20.58,20.58,20.58,20.58
2011/04/25,22.48,22.48,22.48,22.48
2011/04/26,22.2,22.2,22.2,22.2
2011/04/27,22.4,22.4,22.4,22.4
2011/04/28,22.14,22.14,22.14,22.14
2011/04/29,22.05,22.05,22.05,22.05
2011/05/02,23.33,23.33,23.33,23.33
2011/05/03,24.95,24.95,24.95,24.95
2011/05/04,25.53,25.53,25.53,25.53
2011/05/05,23.67,23.67,23.67,23.67
2011/05/06,23.92,23.92,23.92,23.92
2011/05/09,22.98,22.98,22.98,22.98
2011/05/10,23.0,23.0,23.0,23.0
2011/05/11,23.05,23.05,23.05,23.05
2011/05/12,21.97,21.97,21.97,21.97
2011/05/13,23.2,23.2,23.2,23.2
2011/05/16,23.46,23.46,23.46,23.46
2011/05/17,23.02,23.02,23.02,23.02
2011/05/18,21.94,21.94,21.94,21.94
2011/05/19,21.76,21.76,21.76,21.76
2011/05/20,21.24,21.24,21.24,21.24
2011/05/23,23.53,23.53,23.53,23.53
2011/05/24,22.92,22.92,22.92,22.92
2011/05/25,21.81,21.81,21.81,21.81
2011/05/26,20.96,20.96,20.96,20.96
2011/05/27,20.92,20.92,20.92,20.92
2011/05/31,21.79,21.79,21.79,21.79
2011/06/01,23.58,23.58,23.58,23.58
2011/06/02,23.84,23.84,23.84,23.84
2011/06/03,23.69,23.69,23.69,23.69
2011/06/06,24.64,24.64,24.64,24.64
2011/06/07,24.04,24.04,24.04,24.04
2011/06/08,24.94,24.94,24.94,24.94
2011/06/09,24.25,24.25,24.25,24.25
2011/06/10,25.87,25.87,25.87,25.87
2011/06/13,25.84,25.84,25.84,25.84
2011/06/14,24.97,24.97,24.97,24.97
2011/06/15,26.54,26.54,26.54,26.54
2011/06/16,28.44,28.44,28.44,28.44
2011/06/17,28.6,28.6,28.6,28.6
2011/06/20,26.89,26.89,26.89,26.89
2011/06/21,24.79,24.79,24.79,24.79
2011/06/22,24.81,24.81,24.81,24.81
2011/06/23,24.64,24.64,24.64,24.64
2011/06/24,25.63,25.63,25.63,25.63
2011/06/27,26.1,26.1,26.1,26.1
2011/06/28,25.15,25.15,25.15,25.15
2011/06/29,23.69,23.69,23.69,23.69
2011/06/30,22.55,22.55,22.55,22.55
2011/07/01,22.12,22.12,22.12,22.12
2011/07/05,22.5,22.5,22.5,22.5
2011/07/06,23.02,23.02,23.02,23.02
2011/07/07,22.8,22.8,22.8,22.8
2011/07/08,24.25,24.25,24.25,24.25
2011/07/11,26.87,26.87,26.87,26.87
2011/07/12,26.87,26.87,26.87,26.87
2011/07/13,25.99,25.99,25.99,25.99
2011/07/14,26.11,26.11,26.11,26.11
2011/07/15,25.32,25.32,25.32,25.32
2011/07/18,25.92,25.92,25.92,25.92
2011/07/19,24.03,24.03,24.03,24.03
2011/07/20,23.76,23.76,23.76,23.76
2011/07/21,23.68,23.68,23.68,23.68
2011/07/22,22.8,22.8,22.8,22.8
2011/07/25,24.29,24.29,24.29,24.29
2011/07/26,24.15,24.15,24.15,24.15
2011/07/27,26.31,26.31,26.31,26.31
2011/07/28,26.17,26.17,26.17,26.17
2011/07/29,27.1,27.1,27.1,27.1
2011/08/01,26.41,26.41,26.41,26.41
2011/08/02,27.53,27.53,27.53,27.53
2011/08/03,27.2,27.2,27.2,27.2
2011/08/04,34.62,34.62,34.62,34.62
2011/08/05,39.88,39.88,39.88,39.88
2011/08/08,50.12,50.12,50.12,50.12
2011/08/09,45.38,45.38,45.38,45.38
2011/08/10,55.44,55.44,55.44,55.44
2011/08/11,46.07,46.07,46.07,46.07
2011/08/12,43.25,43.25,43.25,43.25
2011/08/15,37.06,37.06,37.06,37.06
2011/08/16,36.39,36.39,36.39,36.39
2011/08/17,33.54,33.54,33.54,33.54
2011/08/18,42.28,42.28,42.28,42.28
2011/08/19,46.0,46.0,46.0,46.0
2011/08/22,44.42,44.42,44.42,44.42
2011/08/23,38.71,38.71,38.71,38.71
2011/08/24,40.08,40.08,40.08,40.08
2011/08/25,46.02,46.02,46.02,46.02
2011/08/26,41.92,41.92,41.92,41.92
2011/08/29,37.73,37.73,37.73,37.73
2011/08/30,37.89,37.89,37.89,37.89
2011/08/31,34.92,34.92,34.92,34.92
2011/09/01,36.09,36.09,36.09,36.09
2011/09/02,38.0,38.0,38.0,38.0
2011/09/06,42.07,42.07,42.07,42.07
2011/09/07,38.37,38.37,38.37,38.37
2011/09/08,40.29,40.29,40.29,40.29
2011/09/09,45.07,45.07,45.07,45.07
2011/09/12,48.79,48.79,48.79,48.79
2011/09/13,44.48,44.48,44.48,44.48
2011/09/14,42.95,42.95,42.95,42.95
2011/09/15,39.61,39.61,39.61,39.61
2011/09/16,37.06,37.06,37.06,37.06
2011/09/19,42.15,42.15,42.15,42.15
2011/09/20,40.77,40.77,40.77,40.77
2011/09/21,45.34,45.34,45.34,45.34
2011/09/22,56.57,56.57,56.57,56.57
2011/09/23,54.65,54.65,54.65,54.65
2011/09/26,53.21,53.21,53.21,53.21
2011/09/27,50.19,50.19,50.19,50.19
2011/09/28,55.1,55.1,55.1,55.1
2011/09/29,53.53,53.53,53.53,53.53
2011/09/30,60.25,60.25,60.25,60.25
2011/10/03,63.42,63.42,63.42,63.42
2011/10/04,62.34,62.34,62.34,62.34
2011/10/05,56.25,56.25,56.25,56.25
2011/10/06,50.45,50.45,50.45,50.45
2011/10/07,52.1,52.1,52.1,52.1
2011/10/10,46.31,46.31,46.31,46.31
2011/10/11,46.12,46.12,46.12,46.12
2011/10/12,41.25,41.25,41.25,41.25
2011/10/13,40.39,40.39,40.39,40.39
2011/10/14,40.35,40.35,40.35,40.35
2011/10/17,43.66,43.66,43.66,43.66
2011/10/18,42.02,42.02,42.02,42.02
2011/10/19,44.83,44.83,44.83,44.83
2011/10/20,45.93,45.93,45.93,45.93
2011/10/21,43.68,43.68,43.68,43.68
2011/10/24,42.16,42.16,42.16,42.16
2011/10/25,45.56,45.56,45.56,45.56
2011/10/26,45.17,45.17,45.17,45.17
2011/10/27,39.98,39.98,39.98,39.98
2011/10/28,38.39,38.39,38.39,38.39
2011/10/31,42.85,42.85,42.85,42.85
2011/11/01,47.97,47.97,47.97,47.97
2011/11/02,44.62,44.62,44.62,44.62
2011/11/03,42.98,42.98,42.98,42.98
2011/11/04,43.29,43.29,43.29,43.29
2011/11/07,42.07,42.07,42.07,42.07
2011/11/08,40.01,40.01,40.01,40.01
2011/11/09,47.34,47.34,47.34,47.34
2011/11/10,44.98,44.98,44.98,44.98
2011/11/11,42.8,42.8,42.8,42.8
2011/11/14,42.78,42.78,42.78,42.78
2011/11/15,42.06,42.06,42.06,42.06
2011/11/16,47.33,47.33,47.33,47.33
2011/11/17,48.99,48.99,48.99,48.99
2011/11/18,46.4,46.4,46.4,46.4
2011/11/21,48.58,48.58,48.58,48.58
2011/11/22,44.97,44.97,44.97,44.97
2011/11/23,49.7,49.7,49.7,49.7
2011/11/25,50.45,50.45,50.45,50.45
2011/11/28,45.59,45.59,45.59,45.59
2011/11/29,42.03,42.03,42.03,42.03
2011/11/30,37.58,37.58,37.58,37.58
2011/12/01,37.61,37.61,37.61,37.61
2011/12/02,38.44,38.44,38.44,38.44
2011/12/05,38.26,38.26,38.26,38.26
2011/12/06,38.97,38.97,38.97,38.97
2011/12/07,38.65,38.65,38.65,38.65
2011/12/08,42.4,42.4,42.4,42.4
2011/12/09,39.18,39.18,39.18,39.18
2011/12/12,39.02,39.02,39.02,39.02
2011/12/13,36.45,36.45,36.45,36.45
2011/12/14,37.66,37.66,37.66,37.66
2011/12/15,35.69,35.69,35.69,35.69
2011/12/16,34.23,34.23,34.23,34.23
2011/12/19,36.53,36.53,36.53,36.53
2011/12/20,32.06,32.06,32.06,32.06
2011/12/21,31.54,31.54,31.54,31.54
2011/12/22,30.39,30.39,30.39,30.39
2011/12/23,30.18,30.18,30.18,30.18
2011/12/27,31.61,31.61,31.61,31.61
2011/12/28,33.05,33.05,33.05,33.05
2011/12/29,32.33,32.33,32.33,32.33
2011/12/30,33.23,33.23,33.23,33.23
2012/01/03,32.75,32.75,32.75,32.75
2012/01/04,32.03,32.03,32.03,32.03
2012/01/05,30.34,30.34,30.34,30.34
2012/01/06,30.85,30.85,30.85,30.85
2012/01/09,30.19,30.19,30.19,30.19
2012/01/10,28.89,28.89,28.89,28.89
2012/01/11,29.06,29.06,29.06,29.06
2012/01/12,28.46,28.46,28.46,28.46
2012/01/13,29.54,29.54,29.54,29.54
2012/01/17,28.67,28.67,28.67,28.67
2012/01/18,27.96,27.96,27.96,27.96
2012/01/19,28.88,28.88,28.88,28.88
2012/01/20,27.95,27.95,27.95,27.95
2012/01/23,27.68,27.68,27.68,27.68
2012/01/24,27.67,27.67,27.67,27.67
2012/01/25,27.35,27.35,27.35,27.35
2012/01/26,27.91,27.91,27.91,27.91
2012/01/27,27.39,27.39,27.39,27.39
2012/01/30,29.76,29.76,29.76,29.76
2012/01/31,28.8,28.8,28.8,28.8
2012/02/01,27.95,27.95,27.95,27.95
2012/02/02,27.86,27.86,27.86,27.86
2012/02/03,27.58,27.58,27.58,27.58
2012/02/06,29.38,29.38,29.38,29.38
2012/02/07,29.89,29.89,29.89,29.89
2012/02/08,29.46,29.46,29.46,29.46
2012/02/09,28.67,28.67,28.67,28.67
2012/02/10,31.73,31.73,31.73,31.73
2012/02/13,30.47,30.47,30.47,30.47
2012/02/14,30.19,30.19,30.19,30.19
2012/02/15,30.51,30.51,30.51,30.51
2012/02/16,29.41,29.41,29.41,29.41
2012/02/17,28.59,28.59,28.59,28.59
2012/02/21,29.05,29.05,29.05,29.05
2012/02/22,27.23,27.23,27.23,27.23
2012/02/23,26.65,26.65,26.65,26.65
2012/02/24,25.63,25.63,25.63,25.63
2012/02/27,27.25,27.25,27.25,27.25
2012/02/28,26.59,26.59,26.59,26.59
2012/02/29,26.64,26.64,26.64,26.64
2012/03/01,26.41,26.41,26.41,26.41
2012/03/02,26.19,26.19,26.19,26.19
2012/03/05,27.98,27.98,27.98,27.98
2012/03/06,30.76,30.76,30.76,30.76
2012/03/07,29.74,29.74,29.74,29.74
2012/03/08,28.38,28.38,28.38,28.38
2012/03/09,28.42,28.42,28.42,28.42
2012/03/12,27.12,27.12,27.12,27.12
2012/03/13,26.16,26.16,26.16,26.16
2012/03/14,28.6,28.6,28.6,28.6
2012/03/15,26.5,26.5,26.5,26.5
2012/03/16,25.15,25.15,25.15,25.15
2012/03/19,26.18,26.18,26.18,26.18
2012/03/20,27.29,27.29,27.29,27.29
2012/03/21,26.53,26.53,26.53,26.53
2012/03/22,28.52,28.52,28.52,28.52
2012/03/23,27.42,27.42,27.42,27.42
2012/03/26,27.75,27.75,27.75,27.75
2012/03/27,27.46,27.46,27.46,27.46
2012/03/28,27.19,27.19,27.19,27.19
2012/03/29,27.91,27.91,27.91,27.91
2012/03/30,25.9,25.9,25.9,25.9
2012/04/02,25.42,25.42,25.42,25.42
2012/04/03,25.13,25.13,25.13,25.13
2012/04/04,26.25,26.25,26.25,26.25
2012/04/05,25.68,25.68,25.68,25.68
2012/04/09,28.13,28.13,28.13,28.13
2012/04/10,29.7,29.7,29.7,29.7
2012/04/11,28.85,28.85,28.85,28.85
2012/04/12,28.2,28.2,28.2,28.2
2012/04/13,29.07,29.07,29.07,29.07
2012/04/16,29.01,29.01,29.01,29.01
2012/04/17,27.38,27.38,27.38,27.38
2012/04/18,27.11,27.11,27.11,27.11
2012/04/19,26.69,26.69,26.69,26.69
2012/04/20,25.64,25.64,25.64,25.64
2012/04/23,27.55,27.55,27.55,27.55
2012/04/24,27.28,27.28,27.28,27.28
2012/04/25,25.67,25.67,25.67,25.67
2012/04/26,24.86,24.86,24.86,24.86
2012/04/27,24.4,24.4,24.4,24.4
2012/04/30,25.5,25.5,25.5,25.5
2012/05/01,25.81,25.81,25.81,25.81
2012/05/02,25.09,25.09,25.09,25.09
2012/05/03,25.22,25.22,25.22,25.22
2012/05/04,26.11,26.11,26.11,26.11
2012/05/07,26.71,26.71,26.71,26.71
2012/05/08,27.06,27.06,27.06,27.06
2012/05/09,28.8,28.8,28.8,28.8
2012/05/10,28.69,28.69,28.69,28.69
2012/05/11,29.23,29.23,29.23,29.23
2012/05/14,32.32,32.32,32.32,32.32
2012/05/15,33.31,33.31,33.31,33.31
2012/05/16,34.72,34.72,34.72,34.72
2012/05/17,36.61,36.61,36.61,36.61
2012/05/18,36.94,36.94,36.94,36.94
2012/05/21,34.28,34.28,34.28,34.28
2012/05/22,34.95,34.95,34.95,34.95
2012/05/23,34.68,34.68,34.68,34.68
2012/05/24,34.93,34.93,34.93,34.93
2012/05/25,34.58,34.58,34.58,34.58
2012/05/29,33.38,33.38,33.38,33.38
2012/05/30,34.76,34.76,34.76,34.76
2012/05/31,34.1,34.1,34.1,34.1
2012/06/01,37.4,37.4,37.4,37.4
2012/06/04,38.57,38.57,38.57,38.57
2012/06/05,36.13,36.13,36.13,36.13
2012/06/06,34.33,34.33,34.33,34.33
2012/06/07,33.65,33.65,33.65,33.65
2012/06/08,34.15,34.15,34.15,34.15
2012/06/11,34.72,34.72,34.72,34.72
2012/06/12,33.18,33.18,33.18,33.18
2012/06/13,34.69,34.69,34.69,34.69
2012/06/14,35.4,35.4,35.4,35.4
2012/06/15,31.73,31.73,31.73,31.73
2012/06/18,30.8,30.8,30.8,30.8
2012/06/19,29.09,29.09,29.09,29.09
2012/06/20,27.42,27.42,27.42,27.42
2012/06/21,28.87,28.87,28.87,28.87
2012/06/22,27.72,27.72,27.72,27.72
2012/06/25,30.75,30.75,30.75,30.75
2012/06/26,29.34,29.34,29.34,29.34
2012/06/27,28.49,28.49,28.49,28.49
2012/06/28,28.37,28.37,28.37,28.37
2012/06/29,26.22,26.22,26.22,26.22
2012/07/02,26.98,26.98,26.98,26.98
2012/07/03,26.1,26.1,26.1,26.1
2012/07/05,25.48,25.48,25.48,25.48
2012/07/06,26.09,26.09,26.09,26.09
2012/07/09,27.33,27.33,27.33,27.33
2012/07/10,28.88,28.88,28.88,28.88
2012/07/11,27.55,27.55,27.55,27.55
2012/07/12,29.23,29.23,29.23,29.23
2012/07/13,26.99,26.99,26.99,26.99
2012/07/16,26.73,26.73,26.73,26.73
2012/07/17,25.76,25.76,25.76,25.76
2012/07/18,26.04,26.04,26.04,26.04
2012/07/19,25.93,25.93,25.93,25.93
2012/07/20,26.49,26.49,26.49,26.49
2012/07/23,29.57,29.57,29.57,29.57
2012/07/24,30.44,30.44,30.44,30.44
2012/07/25,29.71,29.71,29.71,29.71
2012/07/26,28.06,28.06,28.06,28.06
2012/07/27,26.75,26.75,26.75,26.75
2012/07/30,27.23,27.23,27.23,27.23
2012/07/31,27.5,27.5,27.5,27.5
2012/08/01,27.81,27.81,27.81,27.81
2012/08/02,27.68,27.68,27.68,27.68
2012/08/03,25.45,25.45,25.45,25.45
2012/08/06,25.19,25.19,25.19,25.19
2012/08/07,24.69,24.69,24.69,24.69
2012/08/08,24.02,24.02,24.02,24.02
2012/08/09,24.05,24.05,24.05,24.05
2012/08/10,22.99,22.99,22.99,22.99
2012/08/13,21.97,21.97,21.97,21.97
2012/08/14,22.73,22.73,22.73,22.73
2012/08/15,22.25,22.25,22.25,22.25
2012/08/16,22.78,22.78,22.78,22.78
2012/08/17,20.92,20.92,20.92,20.92
2012/08/20,22.6,22.6,22.6,22.6
2012/08/21,23.25,23.25,23.25,23.25
2012/08/22,23.51,23.51,23.51,23.51
2012/08/23,23.33,23.33,23.33,23.33
2012/08/24,23.81,23.81,23.81,23.81
2012/08/27,25.39,25.39,25.39,25.39
2012/08/28,25.21,25.21,25.21,25.21
2012/08/29,25.74,25.74,25.74,25.74
2012/08/30,26.87,26.87,26.87,26.87
2012/08/31,25.93,25.93,25.93,25.93
2012/09/04,27.54,27.54,27.54,27.54
2012/09/05,27.11,27.11,27.11,27.11
2012/09/06,24.95,24.95,24.95,24.95
2012/09/07,23.47,23.47,23.47,23.47
2012/09/10,24.86,24.86,24.86,24.86
2012/09/11,24.81,24.81,24.81,24.81
2012/09/12,25.11,25.11,25.11,25.11
2012/09/13,24.62,24.62,24.62,24.62
2012/09/14,24.01,24.01,24.01,24.01
2012/09/17,23.8,23.8,23.8,23.8
2012/09/18,23.74,23.74,23.74,23.74
2012/09/19,22.58,22.58,22.58,22.58
2012/09/20,22.92,22.92,22.92,22.92
2012/09/21,21.62,21.62,21.62,21.62
2012/09/24,22.35,22.35,22.35,22.35
2012/09/25,23.57,23.57,23.57,23.57
2012/09/26,24.24,24.24,24.24,24.24
2012/09/27,23.31,23.31,23.31,23.31
2012/09/28,23.15,23.15,23.15,23.15
2012/10/01,24.2,24.2,24.2,24.2
2012/10/02,23.95,23.95,23.95,23.95
2012/10/03,23.94,23.94,23.94,23.94
2012/10/04,23.36,23.36,23.36,23.36
2012/10/05,22.74,22.74,22.74,22.74
2012/10/08,23.06,23.06,23.06,23.06
2012/10/09,24.44,24.44,24.44,24.44
2012/10/10,24.44,24.44,24.44,24.44
2012/10/11,23.69,23.69,23.69,23.69
2012/10/12,23.38,23.38,23.38,23.38
2012/10/15,23.21,23.21,23.21,23.21
2012/10/16,23.58,23.58,23.58,23.58
2012/10/17,23.67,23.67,23.67,23.67
2012/10/18,22.54,22.54,22.54,22.54
2012/10/19,23.1,23.1,23.1,23.1
2012/10/22,22.93,22.93,22.93,22.93
2012/10/23,25.0,25.0,25.0,25.0
2012/10/24,24.51,24.51,24.51,24.51
2012/10/25,23.73,23.73,23.73,23.73
